,original idx,rxn_smiles,barrier
4929,4929,[CH2:1]1[C@H:4]([CH2:3][OH:2])[O:5]1>>[CH-:1]=[O+:2][CH2:3][CH2:4][OH:5],75.67657
4930,4930,[C@H:1]1([CH2:2][OH:3])[CH2:4][O:5]1>>[CH:1][CH2:2][O:3][CH2:4][OH:5],102.29844
4931,4931,[OH:1][CH2:2][C@H:3]1[CH2:4][O:5]1>>[OH:1][CH2:2][C:3][CH2:4][OH:5],67.08962
4932,4932,[CH2:1]([C@H:2]1[CH2:3][O:4]1)[OH:5]>>[CH2:1]=[C:2]1[CH2:3][O:4]1.[OH2:5],79.90896
4933,4933,[CH2:1]([OH:2])[C@H:3]1[CH2:4][O:5]1>>[CH2-:1][O+:2]=[CH:3][CH2:4][OH:5],57.10726999999999
4934,4934,[C@H:1]1([CH2:4][OH:5])[CH2:2][O:3]1>>[CH2:1]1[CH2:2][O:3]1.[CH2:4]=[O:5],95.2431
4935,4935,[CH2:1]1[C@H:2]([CH2:4][OH:5])[O:3]1>>[CH:1][C@@H:2]([OH:3])[CH2:4][OH:5],69.89050999999999
4936,4936,[OH:1][CH2:2][C@H:3]1[CH2:4][O:5]1>>[O:1]=[CH:2][C@@H:3]1[CH2:4][O:5]1.[H:6][H:7],96.43901
4937,4937,[OH:1][CH2:2][C@H:3]1[CH2:4][O:5]1>>[OH2:1].[CH:2][C@H:3]1[CH2:4][O:5]1,81.0068
4938,4938,[O:1]1[C@@H:2]([CH2:5][OH:4])[CH2:3]1>>[OH:1][CH:2]1[CH2:3][O:4][CH2:5]1,71.80006999999998
4939,4939,[CH2:1]1[O:2][C@H:3]1[CH2:4][OH:5]>>[CH3:1][O+:2]=[C-:3][CH2:4][OH:5],72.51995
4940,4940,[CH2:1]1[CH2:4][CH2:3][CH2:2][C:5]1=[O:6]>>[CH3:1][C@@H:2]1[CH2:3][CH2:4][C:5]1=[O:6],108.60795
4941,4941,[O:1]=[C:2]1[CH2:3][CH2:4][CH2:5][CH2:6]1>>[OH:1][C:2]1=[CH:3][CH2:4][CH2:5][CH2:6]1,71.56926999999997
4942,4942,[CH2:1]1[C:2](=[O:3])[CH2:4][CH2:5][CH2:6]1>>[CH+:1]=[C:2]([O-:3])[CH2:4][CH2:5][CH3:6],89.16967
4943,4943,[CH2:1]1[C:2](=[O:6])[CH2:3][CH2:4][CH2:5]1>>[CH2:1]=[C:2]1[CH2:3][CH2:4][CH2:5][O:6]1,105.56987
4944,4944,[CH2:1]1[CH2:2][CH2:3][C:5](=[O:4])[CH2:6]1>>[CH2:1]1[CH2:2][C@@H:3]2[O:4][C@@H:5]2[CH2:6]1,80.10945
4945,4945,[CH2:1]1[CH2:2][CH2:4][C:5](=[O:6])[CH2:3]1>>[CH2:1]1[CH2:2][CH2:3]1.[CH2:4]=[C:5]=[O:6],101.41365
4946,4946,[CH2:1]1[CH2:2][CH2:4][CH2:3][C:5]1=[O:6]>>[CH2:1]=[CH2:2].[CH2:3]=[CH2:4].[C-:5]#[O+:6],78.23722
4947,4947,[CH2:1]1[CH2:2][CH2:3][CH2:4][C:5]1=[O:6]>>[CH2:1]=[CH:2][CH2:3][CH2:4][CH:5]=[O:6],88.04919
4948,4948,[O:1]=[C:2]1[CH2:3][CH2:4][CH2:5][CH2:6]1>>[O:1]=[C:2]1[CH2:3][CH:4]=[CH:5][CH2:6]1.[H:7][H:8],113.18205
4949,4949,[CH2:1]1[C:2](=[O:6])[CH2:3][CH2:4][CH2:5]1>>[CH2:1]=[C:2]1[CH2:3][C@H:4]([CH3:5])[O:6]1,110.95757
4950,4950,[CH2:1]1[C:2](=[O:3])[CH2:6][CH2:5][CH2:4]1>>[CH2:1]=[C:2]=[O:3].[CH2:4]=[CH:5][CH3:6],110.96447
4951,4951,[O:1]=[C:2]1[CH2:5][CH2:4][CH2:3][CH2:6]1>>[OH:1][C@:2]12[CH2:3][CH2:4][C@H:5]1[CH2:6]2,102.63482
4952,4952,[CH:1]#[C:2][C:3](=[O:4])[C:5]#[N:6]>>[C:1]=[CH:2][C:3](=[O:4])[C:5]#[N:6],45.66331
4953,4953,[CH:1]#[C:2][C:5]([C:4]#[N:3])=[O:6]>>[CH:1]#[C:2][N:3]=[C:4]=[C:5]=[O:6],110.38358
4954,4954,[C:1]([C:3](=[O:4])[C:5]#[N:2])#[CH:6]>>[C-:1]#[N+:2][C:3](=[O:4])[C:5]#[CH:6],44.33374
4955,4955,[CH:1]#[C:2][C:3](=[O:4])[C:5]#[N:6]>>[CH:1]#[C:2][C-:3]=[O+:4][C:5]#[N:6],98.47294
4956,4956,[CH3:1][C:2]([CH3:3])([OH:4])[CH:5]=[O:6]>>[CH3:1][C:2]1([CH3:3])[O:4][C@@H:5]1[OH:6],55.20986
4957,4957,[CH3:1][C:4]([CH:2]=[O:3])([CH3:5])[OH:6]>>[CH3:1][C:2](=[O:3])[C@H:4]([CH3:5])[OH:6],44.8086
4958,4958,[CH3:1][C:2]([CH3:3])([OH:4])[CH:5]=[O:6]>>[CH2:1]=[C:2]([CH3:3])[OH:4].[CH2:5]=[O:6],74.88324
4959,4959,[CH3:1][C:2]([CH3:3])([CH:4]=[O:5])[OH:6]>>[CH2:1]=[C:2]([CH3:3])[CH:4]=[O:5].[OH2:6],67.70347
4960,4960,[CH2:1]([C@H:2]1[CH2:3][CH2:4][O:5]1)[OH:6]>>[CH2:1]=[C:2]1[CH2:3][CH2:4][O:5]1.[OH2:6],74.92073
4961,4961,[CH2:1]1[CH2:2][O:4][C@H:3]1[CH2:5][OH:6]>>[CH:1][CH2:2][CH2:3][O:4][CH2:5][OH:6],111.21172
4962,4962,[CH2:1]1[CH2:4][C@H:5]([CH2:3][OH:2])[O:6]1>>[CH-:1]=[O+:2][CH2:3][CH2:4][CH2:5][OH:6],118.6618
4963,4963,[OH:1][CH2:2][C@H:6]1[CH2:3][CH2:4][O:5]1>>[OH:1][C@H:2]1[C@H:3]2[CH2:4][O:5][C@@H:6]12.[H:7][H:8],114.0375
4964,4964,[CH2:1]1[C@H:2]([CH2:5][OH:6])[O:4][CH2:3]1>>[CH2:1]=[CH:2][CH2:3][OH:4].[CH2:5]=[O:6],58.70856
4965,4965,[OH:1][CH2:2][C@H:3]1[CH2:4][CH2:5][O:6]1>>[OH:1][CH2:2][C:3][CH2:4][CH2:5][OH:6],71.60318000000002
4966,4966,[OH:1][CH2:2][C@H:3]1[CH2:4][CH2:5][O:6]1>>[OH:1][CH2:2]/[CH:3]=[CH:4]/[CH2:5][OH:6],83.67746
4967,4967,[CH2:1]1[CH2:2][O:3][C@H:4]1[CH2:5][OH:6]>>[CH2:1]=[CH:2][O:3][CH2:4][CH2:5][OH:6],92.85686
4968,4968,[CH2:1]1[O:2][C@@H:3]([CH2:5][OH:6])[CH2:4]1>>[CH-:1]=[O+:2][C@H:3]([CH3:4])[CH2:5][OH:6],81.33129
4969,4969,[CH2:1]1[O:2][C@@H:3]([CH2:5][OH:6])[CH2:4]1>>[CH2-:1][O+:2]=[CH:3][CH2:4][CH2:5][OH:6],109.89076
4970,4970,[OH:1][CH2:2][C@H:3]1[CH2:4][CH2:5][O:6]1>>[O:1]=[CH:2][CH2:3][CH2:4][CH2:5][OH:6],56.05387
4971,4971,[OH:1][CH2:2][C@H:4]1[CH2:3][CH2:5][O:6]1>>[OH:1][CH2:2][CH2:3][C@@H:4]1[CH2:5][O:6]1,59.69424
4972,4972,[CH:1]1=[N:2][CH2:3][CH2:4][CH2:5][O:6]1>>[C-:1]1=[N+:2]=[CH:3][CH2:4][CH2:5][O:6]1.[H:7][H:8],106.85422
4973,4973,[CH:1]1=[N:6][CH2:5][CH2:4][CH2:3][O:2]1>>[C-:1]1=[O+:2][CH2:3][CH2:4][CH2:5][NH:6]1,71.7065
4974,4974,[CH2:1]1[O:2][CH:3]=[N:4][CH2:5][CH2:6]1>>[C-:1]1=[O+:2][CH:3]=[N:4][CH2:5][CH2:6]1.[H:7][H:8],90.52137
4975,4975,[CH:1]1=[N:6][CH2:5][CH2:4][CH2:3][O:2]1>>[CH:1]1=[O+:2][CH2:3][CH2:4][CH-:5][NH:6]1,74.19224
4976,4976,[CH2:1]1[N:2]=[CH:3][O:4][CH2:5][CH2:6]1>>[CH-:1]=[N+:2]=[CH:3][O:4][CH2:5][CH3:6],83.57540999999998
4977,4977,[CH:1]1=[N:2][CH2:3][CH2:4][CH2:6][O:5]1>>[CH:1]1=[N:2][CH2:3][CH2:4][O:5]1.[CH2:6],125.79765
4978,4978,[CH2:1]1[N:2]=[CH:3][O:4][CH2:5][CH2:6]1>>[C-:1]1=[N+:2]=[CH:3][O:4][CH2:5][CH2:6]1.[H:7][H:8],92.24896
4979,4979,[CH2:1]1[O:2][CH:3]=[N:4][CH2:5][CH2:6]1>>[CH-:1]=[O+:2]/[CH:3]=[N:4]\[CH2:5][CH3:6],89.37207
4980,4980,[CH:1]1=[N:2][CH2:3][CH2:4][CH2:5][O:6]1>>[C-:1]#[N+:2][CH2:3][CH2:4][CH2:5][OH:6],68.09829
4981,4981,[CH:1]1=[N:2][CH2:3][CH2:4][CH2:5][O:6]1>>[CH-:1]=[N+:2]=[CH:3][CH2:4][CH2:5][OH:6],84.02816
4982,4982,[CH:1]1=[N:2][CH2:3][CH2:4][CH2:5][O:6]1>>[CH2:1]=[N:2][CH2:3][CH2:4][CH:5]=[O:6],80.75197
4983,4983,[CH:1]1=[N:6][CH2:5][CH2:4][CH2:3][O:2]1>>[CH:1]1=[O+:2][CH-:3][CH2:4][CH2:5][NH:6]1,69.36528
4984,4984,[O:1]1[CH:2]=[N:3][CH2:4][CH2:5][CH2:6]1>>[O:1]=[CH:2][N:3]1[CH2:4][CH2:5][CH2:6]1,73.92194
4985,4985,[CH2:1]1[CH2:2][CH2:3][N:4]=[CH:5][O:6]1>>[CH2:1]=[CH:2][CH2:3][NH:4][CH:5]=[O:6],71.30868000000002
4986,4986,[CH2:1]1[CH2:2][CH2:3][N:4]=[CH:5][O:6]1>>[CH2:1]=[CH2:2].[CH2:3]=[N:4][CH:5]=[O:6],49.31838
4987,4987,[CH2:1]1[CH:2]2[CH2:3][CH:4]1[CH2:5]2>>[CH3:1][CH:2]1[CH2:3][C:4][CH2:5]1,68.4614
4988,4988,[CH2:1]1[CH:2]2[CH2:3][CH:4]1[CH2:5]2>>[CH2:1]=[CH:2][CH2:3][CH:4]=[CH2:5],60.97451
4989,4989,[CH2:1]1[N:2]2[CH2:3][C:4]1([CH3:5])[CH2:6]2>>[CH2:1]=[N+:2]1[CH2:3][C-:4]([CH3:5])[CH2:6]1,38.94605
4990,4990,[CH3:1][C:2]12[CH2:3][N:4]([CH2:5]1)[CH2:6]2>>[CH3:1][C:2]12[CH-:3][NH+:4]([CH2:5]1)[CH2:6]2,71.24436999999998
4991,4991,[CH2:1]1[N:2]2[CH2:3][C:4]1([CH3:5])[CH2:6]2>>[CH2:1]=[N:2][CH2:3][C:4](=[CH2:5])[CH3:6],47.55652
4992,4992,[CH3:1][C:2]12[CH2:3][N:4]([CH2:5]1)[CH2:6]2>>[CH3:1][C:2][CH2:3][N:4]1[CH2:5][CH2:6]1,112.90291
4993,4993,[OH:1][C@H:2]1[CH2:3][N:4]2[CH2:5][C@@H:6]12>>[OH:1][C@H:2]1[CH-:3][NH+:4]2[CH2:5][C@@H:6]12,85.139
4994,4994,[CH2:1]1[N:2]2[CH2:3][C@H:4]2[C@H:5]1[OH:6]>>[CH2:1]=[N:2][CH2:3]/[CH:4]=[CH:5]/[OH:6],36.54225
4995,4995,[OH:1][C@H:2]1[CH2:3][N:4]2[CH2:5][C@@H:6]12>>[OH:1][C@H:2]1[CH2:3][NH+:4]2[CH2:5][C-:6]12,56.86071
4996,4996,[OH:1][C@H:2]1[CH2:3][N:4]2[C@H:5]1[CH2:6]2>>[OH:1][C:2][CH2:3][N:4]1[CH2:5][CH2:6]1,75.5281
4997,4997,[CH2:1]1[N:2]2[CH2:3][C@H:4]2[C@H:5]1[OH:6]>>[CH3:1][N:2]1[CH2:3][C@H:4]1[CH:5]=[O:6],74.77333
4998,4998,[OH:1][C@H:2]1[CH2:3][N:4]2[CH2:5][C@@H:6]12>>[OH:1][C@H:2]1[CH2:3][NH+:4]2[CH-:5][C@@H:6]12,61.33195
4999,4999,[OH:1][C@H:2]1[CH2:3][N:4]2[C@H:5]1[CH2:6]2>>[O:1]=[CH:2][CH2:3][N:4]1[CH2:5][CH2:6]1,71.21514
5000,5000,[C@H:1]1([OH:6])[CH2:2][N:3]2[CH2:4][C@@H:5]12>>[CH:1]1=[CH:2][N:3]2[CH2:4][C@@H:5]12.[OH2:6],77.74701
5001,5001,[CH2:1]1[C@H:2]([OH:3])[C@@H:4]2[CH2:5][N:6]12>>[CH3:1][C+:2]([OH:3])[C@@H:4]1[CH2:5][N-:6]1,80.55823000000002
5002,5002,[CH2:1]1[N:2]2[CH2:3][C@H:4]2[C@H:5]1[OH:6]>>[CH3:1][N:2]1[CH2:3][C@H:4]1[C:5][OH:6],66.10951
5003,5003,[CH2:1]1[N:2]2[CH2:3][C@H:4]([OH:5])[C@H:6]12>>[CH3:1][N:2]1[CH2:3][C@@H:4]2[O:5][C@H:6]12,76.87231
5004,5004,[OH:1][C@H:2]1[CH2:3][N:4]2[CH2:5][C@@H:6]12>>[O:1]=[C:2]1[CH2:3][N:4]2[CH2:5][C@@H:6]12.[H:7][H:8],85.44691999999998
5005,5005,[CH2:1]1[N:2]2[C@@H:3]1[C@@H:4]([OH:5])[CH2:6]2>>[CH2-:1][N+:2]1=[CH:3][C@@H:4]([OH:5])[CH2:6]1,65.42735
5006,5006,[CH3:1][O:3][CH2:4][C@@H:5]([CH3:2])[OH:6]>>[CH4:1].[CH3:2][O:3][CH2:4][CH:5]=[O:6],89.0205
5007,5007,[CH3:1][O:2][CH2:5][C@H:4]([OH:3])[CH3:6]>>[CH3:1][OH:2].[OH:3][CH:4]1[CH2:5][CH2:6]1,96.49456
5008,5008,[CH2:1]([C@@H:2]([CH3:3])[OH:4])[O:6][CH3:5]>>[CH3:1][C:2]([CH3:3])=[O:4].[CH3:5][OH:6],82.04816
5009,5009,[CH3:1][O:2][CH2:5][C@@H:3]([CH3:4])[OH:6]>>[CH3:1][O:2][C@H:3]([CH3:4])[CH2:5][OH:6],86.37779
5010,5010,[CH3:1][O:2][CH2:3][C@@H:4]([CH3:5])[OH:6]>>[CH3:1][O:2][CH2:3][C:4]([CH3:5])=[O:6].[H:7][H:8],89.52600000000002
5011,5011,[CH3:1][C@@H:2]([OH:3])[CH2:4][O:5][CH3:6]>>[CH2:1]=[C:2]([OH:3])[CH2:4][O:5][CH3:6].[H:7][H:8],107.50348
5012,5012,[CH2:1]([C@@H:2]([CH3:3])[OH:4])[O:6][CH3:5]>>[CH2:1]=[C:2]([CH3:3])[OH:4].[CH2:5]=[O:6].[H:7][H:8],77.80765
5013,5013,[CH3:1][O:2][CH2:5][C@@H:4]([CH3:3])[OH:6]>>[CH3:1][OH:2].[CH3:3][C@@H:4]1[CH2:5][O:6]1,73.80178000000002
5014,5014,[CH3:1][C@@H:3]([OH:2])[CH2:4][O:5][CH3:6]>>[CH3:1][OH:2].[CH:3][CH2:4][O:5][CH3:6],126.94714
5015,5015,[CH3:1][C@H:2]([CH2:3][O:4][CH3:5])[OH:6]>>[CH3:1]/[CH:2]=[CH:3]/[O:4][CH3:5].[OH2:6],70.53944
5016,5016,[CH3:1][C@H:3]([CH2:2][O:6][CH3:5])[OH:4]>>[CH3:1][CH2:2][CH:3]=[O:4].[CH3:5][OH:6],76.76926
5017,5017,[CH3:1][O:3][CH2:4][C@@H:5]([CH3:2])[OH:6]>>[CH4:1].[CH3:2][O:3][CH2:4][C:5][OH:6],86.90778
5018,5018,[CH3:1][C@@H:2]([OH:3])[CH2:4][O:5][CH3:6]>>[CH2:1]=[CH:2][OH:3].[CH3:4][O:5][CH3:6],85.06222
5019,5019,[CH3:1][C@@H:5]1[C@H:3]([CH3:2])[CH2:4]1>>[CH4:1].[CH3:2][C@H:3]1[C:4][CH2:5]1,95.725
5020,5020,[CH3:1][C@@H:2]1[C@H:3]([CH3:5])[CH2:4]1>>[CH3:1][C:2][CH2:3][CH2:4][CH3:5],66.80695
5021,5021,[CH3:1][C@H:5]1[CH2:2][C@H:3]1[CH3:4]>>[CH3:1][C:2][CH:3]([CH3:4])[CH3:5],67.62682
5022,5022,[O:1]=[CH:2][NH:3][CH:4]=[O:5]>>[O:1]=[CH:2]/[N:3]=[CH:4]/[OH:5],45.96891
5023,5023,[O:1]=[CH:2][NH:3][CH:4]=[O:5]>>[O:1]=[CH:2][NH+:3]=[C-:4][OH:5],73.08654
5024,5024,[CH:1](=[O:2])[NH:3][CH:4]=[O:5]>>[CH2:1]=[O:2].[NH:3]=[C:4]=[O:5],71.57853
5025,5025,[CH:1](=[O:2])[NH:4][CH:5]=[O:6]>>[C-:1]#[O+:2].[H:3]/[N:4]=[CH:5]/[OH:6],43.45232
5026,5026,[NH:2]([CH:3]=[O:4])[CH:5]=[O:6]>>[H:1]/[N:2]=[CH:3]/[O:4][CH:5]=[O:6],40.88447
5027,5027,[CH2:1]1[CH2:2][C:3]2([CH2:4]1)[CH2:5][CH2:6]2>>[CH:1]1=[CH:2][C:3]2([CH2:4]1)[CH2:5][CH2:6]2.[H:7][H:8],122.24257
5028,5028,[CH2:1]1[CH2:2][C:6]12[CH2:3][CH2:4][CH2:5]2>>[CH2:1]=[CH:2][C:3]1=[CH:4][CH2:5][CH2:6]1.[H:7][H:8],102.48925
5029,5029,[CH2:1]1[CH2:2][C:3]2([CH2:4][CH2:5]2)[CH2:6]1>>[CH3:1][CH2:2][C:3]12[CH2:4][CH:5]1[CH2:6]2,84.90345
5030,5030,[CH2:1]1[CH2:2][CH2:3][C:4]12[CH2:5][CH2:6]2>>[CH2:1]=[C:2]1[CH2:3][CH:4]([CH3:5])[CH2:6]1,97.04002
5031,5031,[CH2:1]1[CH2:2][C:4]2([CH2:3]1)[CH2:5][CH2:6]2>>[CH2:1]=[CH2:2].[CH2:3]=[C:4]1[CH2:5][CH2:6]1,96.63393
5032,5032,[CH2:1]1[CH2:2][C:3]2([CH2:4][CH2:5]2)[CH2:6]1>>[C:1]1[CH2:2][CH2:3][CH2:4][CH2:5][CH2:6]1,82.34359
5033,5033,[CH2:1]1[C:2]2([CH2:3][CH2:4]1)[CH2:5][CH2:6]2>>[CH:1][C:2]1([CH2:3][CH3:4])[CH2:5][CH2:6]1,79.73741
5034,5034,[CH3:1][c:2]1[n:3][cH:4][n:5][o:6]1>>[CH2:1]=[C:2]1[N:3]=[CH:4][NH:5][O:6]1,99.59398
5035,5035,[CH3:1][c:2]1[o:3][n:6][cH:5][n:4]1>>[CH3:1][C:2](=[O:3])[N:4]1[CH:5]=[N:6]1,59.88377
5036,5036,[CH3:1][c:2]1[o:3][n:6][cH:5][n:4]1>>[CH3:1][C:2](=[O:3])[N:4]=[C:5]=[NH:6],52.04268
5037,5037,[CH3:1][c:2]1[n:3][cH:4][n:5][o:6]1>>[CH2:1]=[C:2]1[NH:3][CH:4]=[N:5][O:6]1,81.48498000000002
5038,5038,[C:1](#[N:2])[CH2:3][NH2:4]>>[C-:1]#[N+:2][CH2:3][NH2:4],49.31455
5039,5039,[CH2:1]([NH2:2])[C:3]#[N:4]>>[CH2:1]=[NH:2].[C:3]=[NH:4],57.69684
5040,5040,[N:1]#[C:2][CH2:3][NH2:4]>>[N:1]#[C:2][CH-:3][NH3+:4],72.20716999999998
5041,5041,[CH3:1][CH:2]([CH3:3])[O:5][CH3:4]>>[CH2:1]=[CH:2][CH3:3].[CH3:4][OH:5],64.88975
5042,5042,[CH:1]([O:2][CH3:5])([CH3:3])[CH3:4]>>[CH3:1][O:2][CH3:3].[CH:4][CH3:5],123.50736
5043,5043,[CH3:1][CH:4]([O:3][CH3:2])[CH3:5]>>[CH4:1].[CH2-:2][O+:3]=[CH:4][CH3:5],87.97766
5044,5044,[CH3:1][CH:3]([CH3:2])[O:4][CH3:5]>>[CH4:1].[CH3:2][C-:3]=[O+:4][CH3:5],79.77757
5045,5045,[CH3:1][O:2][CH:3]([CH3:4])[CH3:5]>>[CH2-:1][O+:2]=[C:3]([CH3:4])[CH3:5].[H:6][H:7],76.90567
5046,5046,[CH3:1][CH2:2][C@@H:3]1[C@H:4]([CH3:5])[O:6]1>>[CH3:1][CH2:2][C:3][C@H:4]([CH3:5])[OH:6],68.99054
5047,5047,[CH3:1][CH2:2][C@@H:5]1[C@H:3]([CH3:4])[O:6]1>>[CH3:1][CH2:2][C@H:3]([CH3:4])[CH:5]=[O:6],55.14798
5048,5048,[CH3:1][C@@H:2]1[O:3][C@@H:4]1[CH2:5][CH3:6]>>[CH3:1][CH-:2][O+:3]=[CH:4][CH2:5][CH3:6],59.49887
5049,5049,[CH3:1][C@H:5]1[C@@H:4]([CH2:3][CH3:2])[O:6]1>>[CH4:1].[CH3:2][CH2:3][C@@H:4]1[C-:5]=[O+:6]1,89.13152
5050,5050,[CH3:1][C@H:2]1[C@@H:3]([CH2:5][CH3:6])[O:4]1>>[CH2:1]=[CH:2][C@H:3]([OH:4])[CH2:5][CH3:6],57.83709
5051,5051,[CH3:1][CH2:2][C@H:3]1[O:4][C@H:5]1[CH3:6]>>[CH3:1][C:2][C@H:3]([OH:4])[CH2:5][CH3:6],68.46463
5052,5052,[CH3:1][CH2:5][C@@H:4]1[C@H:2]([CH3:3])[O:6]1>>[CH3:1][CH:2]([CH3:3])[C@H:4]1[CH2:5][O:6]1,102.17008
5053,5053,[CH3:1][C@H:2]1[C@@H:4]([CH2:3][CH3:5])[O:6]1>>[CH3:1]/[CH:2]=[CH:3]/[C@H:4]([CH3:5])[OH:6],57.85523000000001
5054,5054,[C:1](#[N:2])[C@H:3]([NH2:4])[CH2:5][CH3:6]>>[C-:1]#[N+:2][C@H:3]([NH2:4])[CH2:5][CH3:6],48.98218
5055,5055,[CH3:1][CH2:5][C@H:4]([C:3]#[N:2])[NH2:6]>>[CH4:1].[N:2]#[C:3][C@H:4]1[CH-:5][NH2+:6]1,98.19447
5056,5056,[CH3:1][CH2:2][C@@H:3]([NH2:4])[C:5]#[N:6]>>[CH3:1][CH2:2][C:3]([NH2:4])=[C:5]=[NH:6],88.46631
5057,5057,[CH3:1][CH2:2][C@@H:3]([NH2:4])[C:5]#[N:6]>>[CH3:1][CH2:2][C@@H:3]1[N:4]=[C:5]1[NH2:6],90.15394
5058,5058,[CH3:1][CH2:2][C@H:5]([C:4]#[N:3])[NH2:6]>>[CH3:1][CH2:2][N:3]=[C:4]=[CH:5][NH2:6],99.13121
5059,5059,[NH2:1][C@H:2]([CH2:3][CH3:5])[C:6]#[N:4]>>[NH2:1][C@H:2]1[C:3][NH:4][CH2:5][CH2:6]1,89.37947
5060,5060,[N:2]#[C:3][C@@H:6]([CH2:5][CH3:4])[NH2:7]>>[H:1]/[N:2]=[C:3]1\[CH2:4][CH2:5][C@H:6]1[NH2:7],98.94569
5061,5061,[CH3:1][CH2:2][C@@H:3]([NH2:4])[C:5]#[N:6]>>[CH3:1]/[CH:2]=[C:3](/[NH2:4])[C:5]#[N:6].[H:7][H:8],103.96401
5062,5062,[CH3:1][CH2:2][C@H:5]([C:4]#[N:3])[NH2:6]>>[CH3:1][CH3:2].[N-:3]=[C:4]=[C+:5][NH2:6],73.75235
5063,5063,[CH:1]#[C:2][C:3]#[CH:4]>>[C-:1]#[C:2][C+:3]=[CH2:4],103.62837
5064,5064,[C:1](#[CH:2])[C:3]#[CH:4]>>[C:1]12=[C:2]3[C@H:3]1[C@H:4]23,92.34543
5065,5065,[CH3:1][CH2:2][CH2:3][CH2:4][CH:5]=[O:6]>>[CH3:1][CH2:2][CH2:3]/[CH:4]=[CH:5]\[OH:6],70.56577
5066,5066,[CH:1](=[O:2])[CH2:3][CH2:4][CH2:5][CH3:6]>>[CH-:1]=[O+:2][CH2:3][CH2:4][CH2:5][CH3:6],112.83563
5067,5067,[CH2:1]([CH2:2][CH2:3][CH3:4])[CH:5]=[O:6]>>[CH2:1]=[CH:2][CH2:3][CH3:4].[C-:5]#[O+:6].[H:7][H:8],70.41254
5068,5068,[CH2:1]([CH2:2][CH:3]=[O:4])[CH2:6][CH3:5]>>[CH2:1]=[CH:2][CH:3]=[O:4].[CH3:5][CH3:6],94.04638
5069,5069,[CH3:1][CH2:2][CH2:3][CH2:4][CH:5]=[O:6]>>[CH3:1][CH2:2][CH2:3][CH2:4][C:5][OH:6],79.43475
5070,5070,[CH2:1]([CH:2]=[O:3])[CH2:4][CH2:5][CH3:6]>>[CH2:1]=[CH:2][O:3][CH2:4][CH2:5][CH3:6],90.02274
5071,5071,[C@H:1]1([CH2:2][C:3]#[N:4])[CH2:5][O:6]1>>[CH2:1]=[CH:2][C:3]#[N:4].[CH2:5]=[O:6],82.86610999999998
5072,5072,[CH2:1]([C:2]#[N:3])[C@@H:4]1[O:5][CH2:6]1>>[CH2:1]=[C:2]=[NH:3].[C-:4]1=[O+:5][CH2:6]1,90.60381
5073,5073,[C:1](#[N:2])[CH2:3][C@H:4]1[CH2:5][O:6]1>>[C-:1]#[N+:2][CH2:3][C@H:4]1[CH2:5][O:6]1,59.17766
5074,5074,[CH2:1]([C:2]#[N:3])[C@H:5]1[CH2:4][O:6]1>>[CH2:1]=[C:2]=[N:3][CH2:4][CH:5]=[O:6],62.66985
5075,5075,[N:1]#[C:2][CH2:3][C@H:4]1[CH2:5][O:6]1>>[N:1]#[C:2][CH2:3][C:4][CH2:5][OH:6],69.02045
5076,5076,[CH2:1]1[O:2][C@H:3]1[CH2:4][C:5]#[N:6]>>[CH3:1][O+:2]=[C-:3][CH2:4][C:5]#[N:6],73.66405999999998
5077,5077,[N:1]#[C:2][CH2:3][C@H:4]1[CH2:5][O:6]1>>[N:1]#[C:2]/[CH:3]=[CH:4]/[CH2:5][OH:6],54.84598
5078,5078,[C:1]([CH2:2][C@@H:3]1[O:4][CH2:5]1)#[N:6]>>[C:1]1[CH2:2][C@@H:3]2[O:4][C@@H:5]2[NH:6]1,92.46085
5079,5079,[N:1]#[C:2][CH2:3][C@H:4]1[CH2:5][O:6]1>>[NH:1]=[C:2]=[CH:3][C@H:4]1[CH2:5][O:6]1,88.03519
5080,5080,[CH2:1]1[O:2][C@H:3]1[CH2:4][C:5]#[N:6]>>[CH-:1]=[O+:2][CH2:3][CH2:4][C:5]#[N:6],76.5018
5081,5081,[C:1]([CH2:2][C@@H:3]1[O:4][CH2:5]1)#[N:6]>>[CH2:1]=[CH:2][CH2:3][O:4][C:5]#[N:6],70.18030999999999
5082,5082,[CH2:1]1[C@H:2]([CH2:4][C:5]#[N:6])[O:3]1>>[CH:1][C@@H:2]([OH:3])[CH2:4][C:5]#[N:6],68.35573000000001
5083,5083,[CH2:1]1[O:2][C@H:3]1[CH2:4][C:5]#[N:6]>>[CH2-:1][O+:2]=[CH:3][CH2:4][C:5]#[N:6],56.39572
5084,5084,[C@H:1]1([CH2:4][C:5]#[N:6])[CH2:2][O:3]1>>[CH:1][CH2:2][O:3][CH2:4][C:5]#[N:6],112.05755
5085,5085,[N:1]#[C:2][CH2:3][C@H:4]1[CH2:5][O:6]1>>[N:1]#[C:2]/[CH:3]=[C:4]1\[CH2:5][O:6]1.[H:7][H:8],109.95201000000002
5086,5086,[C:1](#[N:2])[CH2:3][C@H:4]1[CH2:5][O:6]1>>[CH:1]#[N:2].[CH2:3]=[C:4]1[CH2:5][O:6]1,91.45021
5087,5087,[OH:1][CH2:2][C:3]#[N:4]>>[OH2:1].[CH+:2]=[C:3]=[N-:4],76.43098
5088,5088,[C:1](#[N:2])[CH2:3][OH:4]>>[C-:1]#[N+:2][CH2:3][OH:4],52.83212
